Item_Weight,Item_Visibility,Item_Outlet_Sales
,0,2645.2234
16.6,0.084176826,592.562
12.5,0.062343432,593.2278
7.02,0.049942926,1414.825
19.1,0.025867261,1471.418
5.785,0.038817121,524.6504
11.65,0.01941154,502.0132
19,0.216478153,567.2616
5.19,0.042707323,2946.165
14.15,0,3338.987
16.2,0.175898114,2940.1728
7.72,0.074847665,623.1888
18.6,0.118180011,1030.6584
8.35,0.127587344,1805.6496
18.6,0.19780911,114.5176
,0.069208684,4504.8028
19,0.026963909,3451.5072
8.895,0.039261947,2492.7552
18,0.008533716,402.809
15.1,0.100423086,2600.6148
,0,2716.464
20.5,0.036353098,2386.2272
,0.077348214,8028.8822
20.6,0.023548476,1314.2892
15.85,0.069043044,4136.6154
20.6,0.048010812,3004.0896
10.3,0.058778429,2656.542
,0.117607719,2748.4224
17.6,0.127412338,337.5606
11.35,0.044945123,2631.2416
10.195,0.126579586,2557.3378
17.5,0.016802225,2376.906
,0.075192072,2597.2858
11,0.03786331,319.584
5.92,0.019200003,492.692
13.3,0.079791176,2796.36
18.2,0.16334971,669.129
9.395,0.109265987,980.0576
6.75,0.10821852,1342.2528
15.7,0.122392031,2782.3782
8.39,0.20168772,327.5736
,0.046259036,1576.6144
9.6,0.035651291,2916.204
11.1,0.059835659,3022.732
12.8,0.091408076,1071.938
12.85,0.169405699,792.302
13.65,0.015943701,3225.1352
,0.174232377,1895.5326
7.935,0.031801103,3155.892
,0.052749199,229.701
16.1,0.039463564,191.0846
7.645,0,894.8352
8.775,0.036159635,331.5684
10.65,0.024020078,1174.4712
7.64,0.071104408,1864.24
7.325,0.093913607,1733.0774
8.645,0.144006886,1061.951
8.97,0.093159233,1037.3164
,0.129425145,219.0482
5.405,0.053839714,2388.8904
,0.098629062,2406.2012
10.195,0.017658634,1442.1228
6.935,0.041282286,1230.3984
,0.170186628,159.1262
8.88,0.086781204,1829.6184
,0.042270751,4567.388
9.3,0.089186275,2745.0934
9,0.019502965,4211.185
21.25,0.024650932,2916.204
12.35,0.026722744,984.7182
,0.037516862,3004.0896
16.85,0.023154399,351.5424
14.7,0.072284689,631.8442
8.63,0.028391879,4138.6128
7.935,0.031866022,2892.901
,0.024088444,1832.2816
19.85,0.064409056,1752.3856
5.765,0.082012293,656.4788
17.75,0.157075658,3845.6608
,0.107110465,229.0352
8.235,0.014459672,732.38
,0.076483451,847.5634
6.13,0.10234983,539.298
9.1,0.174827835,1635.8706
18.7,0.104591027,2450.144
15.5,0.075868843,1845.5976
10.695,0.086764795,3427.5384
6.695,0.03408026,5084.0488
16,0.072655379,4837.7028
5.59,0.056555715,639.168
11.35,0.043402224,2587.9646
12.3,0.064882207,1470.0864
,0.044764726,2428.8384
17.75,0.034752647,3745.125
17.75,0.030631323,2516.724
,0,3185.1872
,0.110735739,988.0472
12.35,0.038657256,1757.712
16.7,0.052493162,2519.3872
19.35,0.065890998,1510.0344
15.7,0.114565093,337.5606
,0.117065801,6026.8216
18.7,0.026450779,2909.546
7.06,0.043863865,761.6752
11.35,0,809.6128
,0.036551446,123.8388
6.96,0.077630199,1459.4336
,0.304737387,107.8596
,0.041180766,768.999
13.15,0.043831721,2746.425
,0.007503372,4374.306
14.5,0.214681063,205.0664
7.5,0.060649825,354.2056
15.2,0.097258937,1506.0396
11.6,0.009763021,1800.3232
9,0.032152981,1518.024
19.35,0.021439694,1325.6078
15.2,0.153592956,458.0704
20.2,0.121231308,1534.0032
,0.119371835,905.488
,0.064607378,2267.7148
5.365,0.14024028,3263.7516
21.2,0,2954.1546
11.15,0.008296692,2106.5912
19.35,0.077193256,683.1108
13.5,0.055075504,282.2992
9.6,0.014209811,1701.7848
12.5,0.081879864,1358.232
15.85,0.078540095,607.2096
10.195,0.146540889,1685.8056
20.2,0.097059596,2302.3364
7.96,0.028478742,2750.4198
20,0.034340926,981.3892
6.425,0.063532672,1442.7886
,0.075384242,7646.0472
12.1,0.080131363,1539.9954
11.6,0.132111921,243.6828
,0.083547515,359.532
9.395,0.103731617,4242.4776
17.2,0.025309134,2354.2688
7.42,0.0258457,2458.1336
18.25,0.054223942,2127.231
,0.075791641,8388.4142
17.6,0.03928284,2799.689
,0.145591438,1797.66
6.825,0.046824729,2460.7968
7.405,0.159062948,2700.4848
15.7,0.073966786,4026.7584
15.6,0.117574554,1301.639
9.6,0.049617765,44.6086
,0.032296886,5394.9774
,0.037340835,3946.8624
,0.075707087,1438.128
10.195,0.146635206,3652.5788
19.1,0.177545624,3621.2862
8.895,0.072693696,529.311
8.945,0.146701312,1314.955
10.3,0.146999264,2804.3496
16,0.173109453,3894.93
6.385,0.124410284,388.1614
13,0.035079516,583.2408
20.1,0.054763518,3476.1418
11.1,0.111122936,3630.6074
5.175,0.030330202,388.1614
11.5,0,1298.31
16.75,0.008601441,1404.1722
,0.024407061,1948.1308
17.25,0.084262458,3418.883
5.88,0.08644044,2153.1972
,0.112718928,1310.2944
7.3,0.086619573,3251.7672
7.075,0.058437653,1150.5024
6.365,0,980.0576
,0.034504414,2783.044
9.3,0.044652785,1228.401
5.92,0.019184026,591.2304
9.6,0.029638267,133.8258
14.15,0.042180995,578.5802
11.8,0.11507174,3769.7596
6.765,0.087437069,1672.4896
,0.014295564,12117.56
13.15,0.073251428,549.285
,0.021743592,6574.775
18.7,0.10527024,490.0288
13.3,0.063513272,2106.5912
9.42,0.044151435,866.8716
17.6,0.008001018,2759.0752
8.235,0.0828941,1921.4988
,0.091042211,2588.6304
13.15,0.038011783,703.0848
12.65,0.042296724,3751.783
20.7,0.02695441,1504.708
13,0.153930108,2648.5524
16.1,0.034376537,6358.39
16,0.060971431,4725.8484
12.35,0,3199.8348
14,0.023831558,1948.1308
20.5,0.032762495,1257.0304
8.3,0.035347676,531.3084
19.2,0.041291929,1038.648
9.1,0.080747059,850.8924
14.15,0.035240817,5355.0294
7.93,0.005557062,2924.1936
17.1,0.067154053,1245.046
16.2,0.019362306,1713.7692
6.465,0.124506117,3709.8376
7.155,0.168871496,670.4606
20.6,0.030504756,3599.3148
20.25,0.103142373,652.484
,0.078872251,1126.5336
15.85,0.082120687,5645.984
9,0.069487587,3974.826
,0.011180843,4261.12
,0.037315469,1992.7394
18.7,0.037835765,2334.9606
20.85,0.021312043,2299.6732
18.35,0.094218363,1202.4348
18.6,0.076841095,2900.2248
9.8,0.063805139,810.9444
15.1,0.087542757,6189.2768
,0.028871235,2057.9878
7.09,0.00720931,1069.2748
,0.02286663,2768.3964
,0.067543727,2073.967
,0.038549197,1006.6896
9.5,0,1323.6104
19,0.097709541,614.5334
20.5,0.143283608,183.095
19.85,0.064551885,2127.8968
21.1,0.029173031,1444.786
,0.067120954,3279.065
15.1,0.067020992,5424.9384
19.7,0.026826919,1859.5794
16.2,0.01665334,2055.3246
18.1,0.022395357,1332.9316
10.195,0.042113173,878.856
6.55,0.034604343,2514.0608
15.85,0.136774734,1428.141
,0.089343433,6021.4952
12.1,0.030250132,612.536
16.5,0.079698503,1537.998
,0.141360118,392.822
16.7,0.036933417,222.3772
,0.037449987,2783.7098
11.1,0.294948897,792.302
11.35,0.005525913,2376.906
9.195,0.04712061,768.999
,0.162248011,316.9208
18.85,0.090867297,3962.8416
8,0.030264897,6723.2484
19.1,0.067295406,701.7532
,0.02827966,1071.938
,0.020388413,767.0016
,0.027644732,3159.8868
6.36,0.120731024,652.484
19.6,0.025429614,2884.2456
,0.059438787,4828.3816
17.1,0.074059474,3520.0846
,0.015693328,906.8196
,0.057850699,4376.9692
8.76,0.050011058,639.168
6.775,0.105225964,3162.55
16.25,0.039207025,2633.9048
19.85,0.044489064,1054.6272
19.75,0.012437935,3781.744
6.96,0.077350112,638.5022
8.935,0.040346436,593.2278
8.26,0.057585723,115.1834
6.71,0.03565903,1959.4494
8.945,0.087629354,1840.937
12.65,0,750.3566
15,0.154228739,750.3566
15.35,0.096943078,7685.9952
14.35,0.017065268,1768.3648
,0,3472.147
5.765,0.082178616,540.6296
8.315,0.035542581,1596.5884
6.13,0.102171627,1024.6662
14.5,0.128235818,205.0664
15.1,0.0552059,6096.0648
17.25,0.037337632,3289.052
13,0.099242622,699.09
,0.030143704,6207.9192
12.85,0.108412059,3950.1914
7.975,0.014628382,1331.6
10.895,0.032454046,3062.0142
9.17,0.102978817,4294.41
16.2,0.105498192,399.48
14.65,0.171355643,739.038
,0.009585169,101.2016
6.985,0.137926458,4042.7376
17.7,0,2764.4016
16.1,0,339.558
14.75,0.033076388,3089.9778
12.15,0.006770252,1231.73
,0.142393355,109.857
18.5,0.025813943,892.172
12.15,0.015548178,5049.4272
16.1,0.159698192,1018.674
20.6,0.030634813,2540.6928
17.6,0.074522745,3215.814
,0.145200948,135.8232
5.98,0.043651198,3089.9778
13.5,0.094366079,2836.308
12.85,0.121702394,703.0848
13.6,0.117613212,2527.3768
9.8,0.045258247,282.2992
15,0.058485617,679.116
,0.00994477,6528.169
,0.087894475,2586.633
16.35,0.113953562,790.9704
,0.198316649,272.978
7.05,0.084949955,1091.912
20.1,0.054549098,1158.492
19.6,0.094545236,5327.0658
16.35,0.062359467,4288.4178
13.15,0.092811105,4119.9704
12.65,0.156679617,4566.7222
14.5,0.09735225,1750.3882
17.75,0.076113671,1006.6896
14,0.023783007,1435.4648
,0.114771298,3903.5854
9.895,0.048662357,4685.9004
10.195,0.211539389,111.1886
18.25,0.044430561,2596.62
6.4,0.141860161,41.2796
5.88,0,1999.3974
6.895,0.022441883,2707.1428
20.5,0.142370445,1427.4752
14.8,0.13564792,191.0846
17.75,0.014602837,3819.0288
18.6,0.28701714,47.9376
12.5,0.031112643,1444.786
19,0.065621523,5275.7992
8.26,0.032573725,985.384
9.06,0.009776268,1065.28
9.195,0.115353642,926.7936
,0.110901004,2768.3964
5.945,0.093214866,2841.6344
,0,3020.0688
13.35,0.014649641,5797.7864
12.65,0.07603021,4012.7766
12.15,0.042855388,2929.52
,0.133144259,191.0846
20.85,0.032580705,2157.192
18.25,0,4965.5364
11.3,0.066865326,2848.9582
17.6,0.018943666,6145.334
5.88,0.030371121,1960.781
,0.132630345,790.9704
21.25,0.01001904,367.5216
20.2,0.121254236,1821.6288
9.8,0.063764099,1737.738
16.6,0.136286138,2241.7486
,0.164391573,61.9194
7.035,0.02189371,3681.874
7.93,0,2802.3522
15.5,0,649.155
,0.067624438,1078.596
12.35,0.186236236,1390.1904
,0.047037323,2624.5836
,0.099780431,447.4176
8.235,0.014488997,2929.52
6.675,0.04200648,1665.8316
6.55,0.034575546,1571.288
13.5,0.072965144,1917.504
6.86,0.036530411,3904.917
9.8,0.063946629,2316.984
14.3,0.034551415,685.1082
19.35,0.026329989,3705.8428
9.3,0.016009057,6474.2392
,0.048637888,150.4708
4.805,0.037852995,3629.9416
,0.015016891,6759.2016
14.5,0.059160135,2045.3376
15.35,0.096379585,4729.8432
21.1,0.029008944,866.8716
,0.039078047,3179.195
19.5,0.082536604,2149.2024
6.03,0.0226848,4604.6728
20.7,0.170152831,2581.9724
16.5,0.073827748,2484.7656
,0.010864186,5329.0632
17.1,0.07436116,4141.276
,0.168901843,44.6086
5.26,0.02455854,2332.9632
14,0.041949832,1118.544
7.575,0.055502454,1576.6144
,0.120663214,2910.2118
16.75,0.00819018,2852.2872
9.3,0.014098693,3372.9428
15.2,0,1281.665
8.6,0.032806066,2127.231
18.6,0.172446822,767.0016
,0.024213354,293.6178
9.5,0,1038.648
15,0.054685839,1581.9408
6.465,0.124758619,3444.8492
18.5,0.02586664,1695.1268
6.715,0.121563385,545.2902
14.15,0.035999599,162.4552
,0,6207.9192
13.5,0.21561193,97.2068
17.6,0.039381633,675.787
19.85,0.054331235,4532.7664
,0.056338482,1304.968
7.855,0.161516894,447.4176
,0.184359831,858.882
8.615,0.116484721,1134.5232
7.405,0.015302764,2189.1504
,0.136417078,179.766
18.2,0.058707159,3094.6384
9.3,0.074753743,982.7208
,0.031251369,1018.0082
21.25,0.024705597,1603.9122
8.655,0.088693595,2181.1608
11.8,0.038235337,711.0744
,0.048980156,2996.1
,0.194874778,218.3824
16.5,0.036611104,3247.7724
12.6,0,6723.2484
,0.07802465,3448.844
,0.157190017,316.9208
,0.022170592,3199.169
15.5,0.156797787,3972.8286
17.25,0.07325106,778.986
17.5,0.026289984,3815.034
16,0.065328932,1791.6678
19.5,0.014296484,1436.7964
9.27,0.062038986,1797.66
18.25,0.075908374,3846.9924
8.395,0.072383777,7084.112
9.8,0.024363026,2085.2856
,0.066351687,193.7478
7.27,0.020823289,996.0368
17.6,0.041851756,3124.5994
13,0.045239326,4377.635
8.75,0.074778547,3567.3564
12.15,0.029583249,1048.635
10.3,0,2816.334
6.425,0.063432676,524.6504
16.6,0.103406065,1178.466
,0.126585095,120.5098
10.65,0.04896208,3946.8624
19.6,0.025286583,1366.2216
16,0.106752081,1090.5804
8.89,0.005485618,607.2096
20.25,0.102932246,1304.968
,0.060888514,1565.9616
5.175,0.029662795,2328.9684
4.61,0,1221.0772
,0,6970.926
11.395,0.009918699,777.6544
17.7,0.116520447,2950.8256
18,0.015447454,3961.51
19.7,0.018098194,309.597
5.925,0.097012989,758.3462
,0.17514326,9562.2196
10.65,0.048785427,1644.526
14.8,0.019476708,3901.588
15.1,0.076229769,1617.894
13.5,0,711.0744
16.7,0.022190488,3335.658
13.35,0,3265.749
10.195,0,739.038
15.7,0.05610384,2580.6408
13.15,0.061381589,181.0976
13.15,0.022795611,1597.92
12.1,0.040323731,4656.6052
12.8,0.070012633,2885.5772
,0.044591774,2192.4794
4.805,0.037699423,3880.2824
18.75,0.052040915,2024.032
7.6,0.142292265,3238.4512
9.5,0.132521929,4146.6024
16.7,0.061122656,2463.46
5.26,0.041942549,2293.0152
15.6,0.035506142,3301.7022
13.65,0.080573371,3914.904
12.85,0.121972274,703.0848
12.6,0.087436672,663.1368
,0.136119549,190.4188
17.75,0.073396761,830.9184
14.8,0.073468631,329.571
18.25,0.075132353,2365.5874
14.65,0.120624771,523.3188
16.5,0.110888167,1094.5752
18.75,0.052252908,1704.448
10.5,0.019046089,2237.088
15.35,0.073397129,2609.936
14.1,0.067011609,2182.4924
8.27,0.031490111,719.064
12.15,0.132621594,3781.744
,0,1845.5976
8.895,0.105110692,690.4346
14,0.02976887,1300.3074
18.2,0.012229464,1406.1696
17.85,0.052176861,857.5504
17.1,0.06725846,2490.092
9.8,0.025257508,751.0224
9.6,0.085085743,1065.28
13.5,0.12163321,159.792
17.5,0.098102581,4344.345
,0.024047319,1980.755
7.945,0.01596609,1794.331
,0.008792907,2956.152
5.765,0.072238195,1687.1372
14.1,0.08849163,7602.1044
20.7,0.170500183,1659.8394
10.6,0.011134397,167.7816
9.3,0.044730667,2456.802
12.6,0.04179272,1347.5792
8.6,0.054484461,1557.972
19.85,0.175849067,2001.3948
10.65,0.024069113,559.272
9,0.06953231,6624.71
10,0.045848263,2237.088
20.25,0.076160451,2731.1116
15.6,0.099704558,1300.3074
12.5,0.073735058,1657.1762
4.785,0.0931174,361.5294
6.92,0.038446805,751.0224
15,0.078172471,3555.372
8.365,0.071992202,986.7156
7.785,0.038210084,946.7676
10.8,0.0824812,2492.7552
6.57,0.066069578,4165.2448
8.38,0.046848322,3844.995
11.6,0.077164595,2566.659
11.3,0.066833743,2330.9658
7.67,0.185596553,69.2432
8.96,0.068925304,2759.0752
6.67,0.12367891,885.514
18.7,0.046348967,1677.1502
17.85,0.021065311,6002.8528
,0.077849833,506.008
7.725,0.029236727,1340.2554
19.6,0.127929521,3691.1952
18.7,0.091560606,3831.0132
,0.081605462,371.5164
13.35,0.014626901,3520.0846
5.26,0.041837331,5077.3908
8.945,0.088002959,1840.937
20.6,0.04551031,894.8352
14.6,0.150801606,1231.73
5.94,0.03495749,2854.9504
6.75,0.108458498,958.752
16.7,0.022155562,1000.6974
13.5,0.055301055,317.5866
8.42,0.030816999,3435.528
7.68,0.0711891,5772.486
17.75,0.029821648,1123.8704
4.92,0.046142232,4761.8016
8.27,0.089735804,2708.4744
20.7,0.04745185,3001.4264
11.6,0.077150004,1882.2166
,0.181114059,429.441
19.35,0.018562604,1565.9616
20.25,0.018789455,3113.2808
11.3,0.066674465,5179.924
11.15,0.143831787,169.779
,0.023402893,213.056
18.7,0.070979698,1607.907
,0.018847114,447.4176
5.88,0.086945823,3691.1952
20.85,0.121438886,1565.9616
8.27,0,2406.2012
17.6,0.053288857,605.878
18.2,0.066431507,4233.1564
,0.037824735,331.5684
20.6,0.047936284,3942.8676
15.5,0.103356186,1574.617
15.35,0.055067732,2375.5744
9.8,0.063916425,2780.3808
11.65,0.059063036,1379.5376
16.35,0.013442036,1065.28
,0.01724183,8868.456
18.7,0.089777214,5369.0112
16.5,0.028418817,2097.9358
5.48,0.015108194,1165.15
9.6,0.035780385,3645.255
,0.073462632,53.264
9.06,0.009816092,3621.952
15.6,0.172946916,1821.6288
16.75,0.024892129,589.233
11.8,0.022824491,3022.0662
9.5,0,5759.17
9,0.069229076,386.8298
10.195,0.051766042,441.4254
15.1,0.095140088,2852.2872
13,0.044976367,1225.7378
,0.212293753,469.389
,0.025354072,3661.9
10.3,0.195721125,312.926
6.96,0.077508015,1094.5752
16.75,0.045009952,2440.8228
,0.037962696,978.726
,0.187443314,444.7544
5.88,0.086384841,2153.1972
,0.158947217,5978.2182
18.85,0.141615436,1860.2452
16,0,1612.5676
11.5,0.01484819,2077.296
7.31,0.026843265,1208.427
16.7,0.070154899,5193.24
9.895,0.028765486,1274.3412
,0.012656359,1021.3372
8.895,0,1235.059
7.93,0.005547386,1340.2554
7.645,0,852.224
14.6,0.02575512,3769.7596
,0.027214272,3515.424
8.02,0.111666665,1230.3984
5.945,0.093026207,516.6608
6.98,0.041189152,818.934
10.1,0.046584552,1272.3438
19.1,0.097280981,5375.0034
14.35,0.080922439,1278.336
11.6,0.017780986,1777.686
15.7,0.055979703,1062.6168
11.85,0.132645493,1174.4712
17.5,0.026182758,5086.712
,0,4693.89
8.38,0.04688734,2966.139
12.5,0.071354774,2530.04
12.85,0,2530.04
15.5,0.086320509,985.384
,0.137539574,37.9506
,0.010467749,822.263
11.1,0.044814962,4027.4242
14.35,0.090913642,3243.7776
17.35,0.020559846,1288.9888
,0.037681359,3859.6426
15.1,0.095545715,4436.8912
12.15,0.018395194,6088.0752
10.695,0.087272074,2025.3636
,0.145464606,2596.62
7.825,0.149890395,1257.0304
18.35,0.041634206,3781.744
,0.043029436,1701.7848
17.85,0.06594351,4643.955
16.75,0.032637373,3463.4916
10.395,0.091096531,2226.4352
9.065,0.115307979,856.8846
7.945,0.015873285,2773.057
7.325,0.156307983,91.2146
13.15,0.024790707,3910.9092
10.5,0.093746136,4869.6612
6.615,0.092158377,3254.4304
15,0.046469277,1340.2554
,0.033144603,61.2536
6.11,0.102901425,1435.4648
14.65,0.170663661,1436.7964
10.1,0.024213342,1281.665
,0.08279545,4705.8744
18.7,0.037622954,1334.2632
6.035,0.066155883,4660.6
8.35,0.126869718,1128.531
15.5,0.025409912,1883.5482
17.75,0.076389281,1118.544
,0.053113721,1211.756
18.25,0.07595723,1282.3308
,0.120986139,435.4332
6.4,0.084885375,701.7532
8.71,0.139795569,910.8144
,0.02573918,3954.852
,0.143591586,430.1068
17.7,0.029999653,2013.3792
15.6,0.037901015,1877.556
6.57,0.096799953,4247.804
,0.048830264,2404.8696
11.8,0.022879017,533.3058
6.89,0.136314863,2703.148
8.51,0.016143389,2324.9736
21.25,0.114246019,3029.39
7.235,0.076975118,2664.5316
,0.06216667,683.1108
17,0.01599013,4351.6688
19.5,0.128728258,3412.8908
,0.080771137,4157.2552
8.18,0.082568705,458.0704
10.8,0.098395216,1488.063
19.35,0.027714371,830.9184
21.1,0,2103.2622
16.1,0.06528457,1904.188
,0.102999154,170.4448
,0.057969482,474.0496
17.6,0.016804724,649.8208
9,0.086440911,1342.2528
,0.302478871,311.5944
12.15,0.058663727,3249.104
9.395,0.286344848,280.9676
,0.072762086,122.5072
14.3,0.123264522,1108.557
6.3,0.127647181,2097.27
,0.173206192,1078.596
8.155,0.119937231,2087.283
7.575,0.055379648,5321.0736
11.8,0.107223632,2668.5264
18.75,0,3419.5488
12.15,0.06464846,4807.076
9.285,0.049280292,3920.2304
,0.028842332,1997.4
,0.118872194,5313.084
5.405,0.053924587,4379.6324
18.2,0.066297055,2241.0828
19.6,0.024264569,1607.2412
20.25,0.076470697,2731.1116
6.11,0.151827552,490.6946
13.8,0.141325834,8479.6288
11.8,0.057538034,1662.5026
13.5,0.128791854,1944.136
8.695,0.119436131,1047.3034
7.85,0.163310805,3628.61
10.1,0.045878153,484.7024
5.75,0.075322658,2519.3872
20.35,0.149753132,784.9782
14.5,0,545.2902
,0.036494521,5976.2208
6.135,0.132183029,452.744
,0.096592065,3112.615
13,0.04188955,3315.0182
16,0.106663245,4180.5582
,0.112249603,243.6828
12.35,0.100322104,2049.3324
11.395,0.021602001,2708.4744
7.435,0.123338082,1656.5104
12.8,0.114085368,2388.2246
9.695,0.049498821,319.584
18.5,0.045425939,1895.5326
20.6,0.051068365,423.4488
11.6,0.144241314,3346.3108
15.7,0.073605395,6543.4824
10.695,0.12770295,2516.724
19.6,0.041655865,335.5632
9.195,0.015859294,2559.3352
7.72,0.121497742,3355.632
8.77,0.046844194,1379.5376
13.6,0,2998.0974
21.25,0.155250377,2117.244
9.035,0.174450933,2708.4744
16.7,0.199955274,724.3904
11.65,0.033830011,1584.604
9.6,0.096217262,3342.316
10.85,0.028674471,3866.9664
7.52,0.055213208,642.497
12.5,0.00676387,553.9456
11.3,0.094460314,247.0118
20.75,0.025130632,2524.0478
15.35,0.013812772,1022.6688
10.5,0.116673795,3588.662
20.75,0,2636.568
,0.245407386,93.212
12.5,0.062597392,5339.0502
20.5,0.141674844,1605.9096
13.6,0.119361718,2563.33
,0.118883724,7425.0016
,0.016876708,6964.9338
13.8,0.141352562,3179.8608
8.195,0.031397503,1388.193
6.195,0.072278769,1807.647
,0.014497036,150.4708
14,0.028838938,259.662
,0.013951504,622.523
