id,price,service fee,minimum nights,number of reviews,reviews per month,availability 365
4372575,$934 ,$187 ,2,108,1.93,20
4373128,$227 ,$45 ,4,143,2.56,67
4373680,$555 ,$111 ,4,0,,164
4374232,$727 ,$145 ,1,0,,165
4374784,"$1,017 ",$203 ,6,186,3.27,355
4375337,"$1,168 ",$234 ,30,6,0.17,316
4375889,"$1,154 ",$231 ,1,136,2.94,22
4376441,$598 ,$120 ,2,146,2.6,229
4376994,$99 ,$20 ,2,219,3.88,234
4377546,$434 ,$87 ,4,0,,407
4378098,$129 ,$26 ,3,28,0.5,76
4378651,"$1,146 ",$229 ,1,1,0.02,359
4379203,$222 ,$44 ,2,0,,356
4379755,"$1,008 ",$202 ,30,159,2.83,380
4380307,$307 ,$61 ,2,23,0.41,63
4380860,$815 ,$163 ,3,24,0.44,302
4381412,"$1,119 ",$224 ,4,44,0.81,238
4381964,$168 ,$34 ,3,15,0.27,138
4382517,$197 ,$39 ,3,4,0.08,5
4383069,$382 ,$76 ,14,1,0.02,204
4383621,$308 ,$62 ,2,0,,67
4384174,$103 ,$21 ,2,6,0.12,337
4384726,$976 ,$195 ,2,11,0.19,54
4385278,$51 ,$10 ,30,2,0.04,380
4385830,$493 ,$99 ,3,211,3.72,392
4386383,$692 ,$138 ,1,4,0.08,51
4386935,$697 ,$139 ,2,15,0.29,344
4387487,$547 ,$109 ,1,0,,49
4388040,$477 ,$95 ,1,2,0.04,217
4388592,"$1,072 ",$214 ,3,2,0.05,283
4389144,$828 ,$166 ,2,190,4.15,200
4389697,$628 ,$126 ,1,0,,266
4390249,$133 ,$27 ,2,19,0.35,268
4390801,$705 ,$141 ,1,2,0.04,398
4391353,$857 ,$171 ,3,3,0.05,281
4391906,$290 ,$58 ,5,2,0.04,-7
4392458,$320 ,$64 ,1,0,,81
4393010,"$1,094 ",$219 ,8,14,0.25,392
4393563,$496 ,$99 ,30,1,0.15,33
4394115,$138 ,$28 ,5,0,,403
4394667,$81 ,$16 ,30,2,0.04,191
4395220,$998 ,$200 ,2,11,0.19,186
4395772,$267 ,$53 ,2,0,,208
4396324,$227 ,$45 ,1,17,0.31,73
4396876,$125 ,$25 ,5,91,1.65,145
4397429,$563 ,$113 ,2,17,0.37,314
4397981,$668 ,$134 ,30,17,0.31,317
4398533,"$1,121 ",$224 ,2,1,0.02,177
4399086,$266 ,$53 ,3,0,,160
4399638,$680 ,$136 ,1,9,0.2,351
4400190,$807 ,$161 ,7,6,0.11,377
4400743,$185 ,$37 ,3,64,1.15,72
4401295,"$1,023 ",$205 ,1,0,,83
4401847,"$1,061 ",$212 ,2,20,0.45,404
4402399,$137 ,$27 ,4,58,1.38,104
4402952,$385 ,$77 ,28,27,0.53,317
4403504,$66 ,$13 ,2,2,0.04,276
4404056,"$1,196 ",$239 ,5,0,,18
4404609,$585 ,$117 ,2,21,0.41,342
4405161,$820 ,$164 ,14,0,,139
4405713,$767 ,$153 ,1,22,0.47,215
4406266,$180 ,$36 ,30,7,0.15,-1
4406818,$839 ,$168 ,30,9,0.17,132
4407370,$951 ,$190 ,2,6,0.13,41
4407922,$857 ,$171 ,3,35,0.63,55
4408475,"$1,041 ",$208 ,1,1,0.64,398
4409027,$569 ,$114 ,3,3,0.05,43
4409579,$146 ,$29 ,30,1,0.03,231
4410132,$927 ,$185 ,2,0,,340
4410684,$283 ,$57 ,1,4,0.34,267
4411236,$628 ,$126 ,5,81,1.47,219
4411789,$465 ,$93 ,5,89,1.65,259
4412341,$927 ,$185 ,2,146,2.59,236
4412893,$915 ,$183 ,2,84,1.51,253
4413445,$886 ,$177 ,74,7,0.14,326
4413998,"$1,025 ",$205 ,1,3,0.05,355
4414550,$892 ,$178 ,7,0,,273
4415102,$115 ,$23 ,3,66,1.27,157
4415655,"$1,125 ",$225 ,1,0,,248
4416207,$353 ,$71 ,3,18,0.35,123
4416759,$171 ,$34 ,2,109,2.15,339
4417312,$206 ,$41 ,1,0,,47
4417864,$151 ,$30 ,1,0,,114
4418416,$746 ,$149 ,3,0,,250
4418968,$681 ,$136 ,1,2,0.05,264
4419521,$331 ,$66 ,1,105,2.11,322
4420073,$676 ,$135 ,3,7,0.12,297
4420625,$911 ,$182 ,180,7,0.14,263
4421178,$119 ,$24 ,2,0,,56
4421730,$229 ,$46 ,1,0,,79
4422282,"$1,171 ",$234 ,3,15,0.27,212
4422835,$958 ,$192 ,1,170,5.9,426
4423387,$311 ,$62 ,1,150,2.68,358
4423939,$267 ,$53 ,2,4,0.07,422
4424491,$603 ,$121 ,3,4,0.07,263
4425044,$85 ,$17 ,7,53,0.94,228
4425596,$412 ,$82 ,3,0,,416
4426148,$597 ,$119 ,31,2,0.04,380
4426701,$732 ,$146 ,1,2,0.04,413
4427253,"$1,111 ",$222 ,1,21,0.38,261
4427805,$790 ,$158 ,1,130,2.32,402
4428358,$827 ,$165 ,2,23,0.41,298
4428910,$864 ,$173 ,2,18,0.38,54
4429462,$564 ,$113 ,1,0,,295
4430014,$266 ,$53 ,3,18,0.33,93
4430567,$506 ,$101 ,4,6,0.12,69
4431119,$78 ,$16 ,2,0,,379
4431671,$458 ,$92 ,1,0,,416
4432224,$875 ,$175 ,30,23,0.44,181
4432776,$225 ,$45 ,2,12,0.25,36
4433328,$918 ,$184 ,3,28,0.5,379
4433881,$225 ,$45 ,1,22,0.96,374
4434433,$302 ,$60 ,2,24,0.44,381
4434985,$583 ,$117 ,5,1,0.02,84
4435537,$478 ,$96 ,1,0,,386
4436090,$763 ,$153 ,3,33,0.62,157
4436642,$365 ,$73 ,4,3,0.07,83
4437194,$495 ,$99 ,3,3,0.05,358
4437747,$902 ,$180 ,2,54,1.4,17
4438299,$830 ,$166 ,2,3,0.05,382
4438851,"$1,100 ",$220 ,4,0,,231
4439404,$90 ,$18 ,3,74,1.33,105
4439956,$67 ,$13 ,1,0,,139
4440508,$278 ,$56 ,1,356,6.31,255
4441060,$278 ,$56 ,28,50,0.89,168
4441613,$560 ,$112 ,1,426,7.53,240
4442165,"$1,033 ",$207 ,1,77,1.4,109
4442717,$126 ,$25 ,2,37,0.67,355
4443270,"$1,030 ",$206 ,1,210,3.8,85
4443822,$220 ,$44 ,1,194,3.81,359
4444374,"$1,023 ",$205 ,5,1,0.03,184
4444927,"$1,161 ",$232 ,6,3,0.06,253
4445479,$183 ,$37 ,2,0,,290
4446031,$111 ,$22 ,25,14,0.27,143
4446583,$393 ,$79 ,7,15,0.27,316
4447136,$755 ,$151 ,1,0,,295
4447688,$293 ,$59 ,5,27,0.5,271
4448240,"$1,019 ",$204 ,7,7,0.15,133
4448793,$111 ,$22 ,7,0,,239
4449345,$734 ,$147 ,1,186,3.33,52
4449897,"$1,012 ",$202 ,6,39,1.57,358
4450450,$285 ,$57 ,21,193,3.42,416
4451002,$576 ,$115 ,4,91,1.86,411
4451554,$783 ,$157 ,2,81,1.59,157
4452106,$673 ,$135 ,3,0,,-1
4452659,$406 ,$81 ,3,0,,99
4453211,$853 ,$171 ,3,12,0.23,293
4453763,$548 ,$110 ,3,0,,410
4454316,"$1,025 ",$205 ,6,38,0.67,420
4454868,$508 ,$102 ,1,89,1.57,290
4455420,$102 ,$20 ,4,10,0.43,376
4455973,$575 ,$115 ,2,0,,135
4456525,$383 ,$77 ,2,63,1.15,256
4457077,"$1,012 ",$202 ,8,6,0.14,375
4457629,$741 ,$148 ,5,1,0.02,157
4458182,"$1,108 ",$222 ,2,40,0.73,25
4458734,$501 ,$100 ,1,12,0.21,317
4459286,$703 ,$141 ,3,145,2.63,326
4459839,"$1,085 ",$217 ,2,70,1.37,329
4460391,$449 ,$90 ,1,0,,264
4460943,$609 ,$122 ,30,2,0.04,84
4461496,$768 ,$154 ,3,114,2.02,217
4462048,$428 ,$86 ,3,27,0.49,142
4462600,$565 ,$113 ,3,11,0.2,420
4463152,$687 ,$137 ,5,5,0.09,199
4463705,"$1,100 ",$220 ,1,0,,9
4464257,$372 ,$74 ,1,0,,327
4464809,$295 ,$59 ,1,0,,249
4465362,$704 ,$141 ,4,0,,387
4465914,$73 ,$15 ,2,99,1.77,399
4466466,$744 ,$149 ,2,79,1.62,322
4467019,$299 ,$60 ,2,18,0.33,212
4467571,$787 ,$157 ,3,20,2.74,225
4468123,$843 ,$169 ,1,0,,0
4468675,$260 ,$52 ,30,24,0.43,-3
4469228,$964 ,$193 ,2,100,3.21,352
4469780,$494 ,$99 ,3,1,0.02,322
4470332,$111 ,$22 ,1,0,,62
4470885,$260 ,$52 ,30,7,0.13,232
4471437,$153 ,$31 ,2,2,0.05,379
4471989,$641 ,$128 ,1,0,,123
4472542,$970 ,$194 ,1,38,2.06,89
4473094,"$1,002 ",$200 ,1,7,0.14,381
4473646,"$1,013 ",$203 ,2,42,0.76,70
4474198,$261 ,$52 ,2,21,0.38,143
4474751,$726 ,$145 ,1,40,0.83,352
4475303,$105 ,$21 ,30,12,0.27,243
4475855,$323 ,$65 ,3,0,,328
4476408,$670 ,$134 ,3,46,0.83,67
4476960,$486 ,$97 ,1,242,4.4,25
4477512,$270 ,$54 ,30,10,0.19,342
4478065,"$1,021 ",$204 ,1,2,0.05,89
4478617,$924 ,$185 ,4,2,0.04,102
4479169,$646 ,$129 ,15,22,0.39,373
4479721,$497 ,$99 ,2,0,,106
4480274,$731 ,$146 ,2,224,4.44,247
4480826,$940 ,$188 ,5,0,,120
4481378,$137 ,$27 ,3,50,1.08,314
4481931,$719 ,$144 ,12,20,0.37,362
4482483,$756 ,$151 ,1,1,0.02,170
4483035,$449 ,$90 ,5,1,0.02,118
4483588,$556 ,$111 ,3,10,0.38,-8
4484140,$287 ,$57 ,1,21,0.38,253
4484692,$77 ,$15 ,7,98,1.75,167
4485244,$674 ,$135 ,3,0,,201
4485797,$943 ,$189 ,3,6,0.11,112
4486349,$970 ,$194 ,1,0,,214
4486901,$943 ,$189 ,1,0,,106
4487454,"$1,082 ",$216 ,1,0,,257
4488006,$910 ,$182 ,7,23,0.42,265
4488558,$955 ,$191 ,30,5,0.09,229
4489111,$621 ,$124 ,2,2,0.1,283
4489663,$438 ,$88 ,4,5,0.09,132
4490215,$773 ,$155 ,2,7,0.13,164
4490767,"$1,060 ",$212 ,10,57,1.03,-3
4491320,$750 ,$150 ,2,0,,8
4491872,$247 ,$49 ,3,1,0.03,199
4492424,$302 ,$60 ,4,20,0.39,169
4492977,$865 ,$173 ,10,0,,127
4493529,$313 ,$63 ,3,0,,9
4494081,$249 ,$50 ,7,5,0.09,-7
4494634,$301 ,$60 ,1,0,,328
4495186,$939 ,$188 ,3,1,0.02,319
4495738,$674 ,$135 ,1,0,,352
4496290,$579 ,$116 ,2,54,0.98,369
4496843,"$1,036 ",$207 ,30,7,0.13,127
4497395,$821 ,$164 ,30,5,0.1,35
4497947,"$1,191 ",$238 ,1,44,0.78,362
4498500,"$1,008 ",$202 ,2,122,2.24,67
4499052,$826 ,$165 ,7,6,0.11,341
4499604,$144 ,$29 ,1,0,,411
4500157,"$1,163 ",$233 ,7,3,0.05,125
4500709,$810 ,$162 ,4,4,0.07,258
4501261,$493 ,$99 ,2,45,0.92,112
4501813,$975 ,$195 ,14,8,0.23,176
4502366,$769 ,$154 ,1,1,0.02,363
4502918,$831 ,$166 ,3,37,0.66,261
4503470,"$1,191 ",$238 ,4,14,0.37,72
4504023,"$1,195 ",$239 ,3,103,1.92,84
4504575,$853 ,$171 ,5,4,0.07,91
4505127,$659 ,$132 ,3,48,0.87,247
4505680,$208 ,$42 ,3,29,0.52,119
4506232,$256 ,$51 ,1,2,0.04,71
4506784,$388 ,$78 ,2,1,0.02,103
4507336,$952 ,$190 ,30,3,0.07,139
4507889,$86 ,$17 ,2,92,1.64,352
4508441,$723 ,$145 ,30,12,0.24,134
4508993,$729 ,$146 ,1,9,0.18,321
4509546,"$1,009 ",$202 ,5,2,0.04,314
4510098,$852 ,$170 ,4,57,1.04,26
4510650,$87 ,$17 ,1,0,,267
4511203,$852 ,$170 ,1,8,0.15,309
4511755,$213 ,$43 ,5,9,0.16,220
4512307,$185 ,$37 ,3,26,0.46,250
4512859,$455 ,$91 ,3,149,2.71,124
4513412,"$1,160 ",$232 ,1,4,0.13,260
4513964,$835 ,$167 ,2,214,4.07,7
4514516,"$1,113 ",$223 ,5,14,0.25,351
4515069,$630 ,$126 ,1,0,,182
4515621,"$1,022 ",$204 ,2,38,0.68,28
4516173,"$1,144 ",$229 ,2,13,0.27,258
4516726,$241 ,$48 ,5,86,1.67,249
4517278,$687 ,$137 ,6,0,,72
4517830,$143 ,$29 ,3,15,0.27,83
4518382,$406 ,$81 ,1,40,2.88,323
4518935,"$1,114 ",$223 ,1,3,0.23,-2
4519487,"$1,141 ",$228 ,7,2,0.04,151
4520039,$556 ,$111 ,5,13,0.24,93
4520592,$473 ,$95 ,7,23,0.41,121
4521144,$151 ,$30 ,2,5,0.11,5
4521696,$745 ,$149 ,30,3,0.09,293
4522249,$749 ,$150 ,4,13,0.65,264
4522801,$459 ,$92 ,200,271,4.84,214
4523353,"$1,070 ",$214 ,5,64,1.15,245
4523905,$654 ,$131 ,2,9,0.21,122
4524458,$423 ,$85 ,2,5,0.12,122
4525010,"$1,054 ",$211 ,4,59,1.06,157
4525562,$476 ,$95 ,4,159,3.25,111
4526115,$229 ,$46 ,6,10,0.21,308
4526667,$652 ,$130 ,10,21,0.38,393
4527219,$479 ,$96 ,14,20,0.37,258
4527772,"$1,004 ",$201 ,2,88,1.6,393
4528324,"$1,178 ",$236 ,3,42,1.13,200
4528876,$872 ,$174 ,14,3,0.05,28
4529428,$584 ,$117 ,4,25,0.48,114
4529981,"$1,122 ",$224 ,3,56,2.42,251
4530533,$549 ,$110 ,1,1,0.02,261
4531085,$75 ,$15 ,3,4,0.07,384
4531638,$206 ,$41 ,5,4,0.08,190
4532190,$317 ,$63 ,3,31,0.56,77
4532742,$739 ,$148 ,2,7,0.13,344
4533295,$752 ,$150 ,1,0,,265
4533847,$994 ,$199 ,1,46,0.84,106
4534399,$869 ,$174 ,5,81,1.48,3
4534951,$185 ,$37 ,1,66,1.18,259
4535504,"$1,166 ",$233 ,3,6,0.11,310
4536056,$887 ,$177 ,3,18,0.33,178
4536608,"$1,193 ",$239 ,2,18,0.33,262
4537161,$254 ,$51 ,14,18,0.35,364
4537713,$312 ,$62 ,3,122,2.19,378
4538265,$446 ,$89 ,30,4,0.08,419
4538818,$731 ,$146 ,3,148,2.88,203
4539370,"$1,141 ",$228 ,5,6,0.11,381
4539922,"$1,149 ",$230 ,4,0,,29
4540474,$732 ,$146 ,7,1,0.02,325
4541027,$239 ,$48 ,14,2,0.05,388
4541579,$884 ,$177 ,3,41,0.79,264
4542131,$437 ,$87 ,7,1,0.04,298
4542684,$288 ,$58 ,3,86,1.69,211
4543236,$801 ,$160 ,30,5,0.11,295
4543788,$836 ,$167 ,30,31,0.83,53
4544341,$84 ,$17 ,5,1,0.02,260
4544893,"$1,138 ",$228 ,30,15,0.31,32
4545445,$174 ,$35 ,1,9,0.16,135
4545997,$616 ,$123 ,3,8,0.16,193
4546550,$444 ,$89 ,1,56,1.09,217
4547102,$240 ,$48 ,4,108,1.93,263
4547654,$273 ,$55 ,3,22,0.4,346
4548207,$479 ,$96 ,3,1,0.02,-5
4548759,"$1,071 ",$214 ,4,0,,130
4549311,"$1,095 ",$219 ,30,6,0.11,137
4549864,$645 ,$129 ,5,5,0.1,198
4550416,$82 ,$16 ,1,222,3.99,133
4550968,"$1,039 ",$208 ,1,0,,362
4551520,$845 ,$169 ,3,0,,232
4552073,$956 ,$191 ,1,7,0.14,144
4552625,$128 ,$26 ,2,7,0.13,382
4553177,$269 ,$54 ,7,3,0.17,156
4553730,$440 ,$88 ,2,68,1.31,107
4554282,$257 ,$51 ,1,0,,2
4554834,$557 ,$111 ,1,0,,426
4555387,$271 ,$54 ,1,3,0.05,324
4555939,$367 ,$73 ,10,38,0.78,356
4556491,$782 ,$156 ,3,0,,46
4557043,$439 ,$88 ,30,6,0.11,44
4557596,"$1,142 ",$228 ,30,6,0.11,269
4558148,$95 ,$19 ,7,11,0.2,182
4558700,$370 ,$74 ,2,120,2.47,296
4559253,$592 ,$118 ,4,1,0.03,420
4559805,$751 ,$150 ,4,3,0.05,367
4560357,$763 ,$153 ,1,1,0.05,72
4560910,$577 ,$115 ,1,185,3.32,193
4561462,"$1,191 ",$238 ,3,41,0.81,80
4562014,$67 ,$13 ,4,26,0.61,380
4562566,$131 ,$26 ,3,2,0.04,137
4563119,"$1,081 ",$216 ,1,3,0.05,400
4563671,"$1,186 ",$237 ,7,10,0.18,384
4564223,$448 ,$90 ,11,5,0.09,49
4564776,$490 ,$98 ,20,1,0.08,74
4565328,$882 ,$176 ,1,0,,320
4565880,"$1,191 ",$238 ,1,0,,353
4566433,$88 ,$18 ,1,0,,113
4566985,$185 ,$37 ,2,1,0.02,298
4567537,$174 ,$35 ,3,15,0.27,315
4568089,$634 ,$127 ,4,19,0.36,345
4568642,$762 ,$152 ,2,0,,57
4569194,$301 ,$60 ,4,1,0.02,405
4569746,$99 ,$20 ,4,0,,86
4570299,"$1,044 ",$209 ,7,28,0.55,77
4570851,"$1,070 ",$214 ,2,58,1.05,2
4571403,"$1,176 ",$235 ,3,25,0.46,3
4571956,$627 ,$125 ,2,23,0.42,344
4572508,$475 ,$95 ,2,8,0.87,50
4573060,$61 ,$12 ,7,8,0.16,303
4573612,$203 ,$41 ,3,74,1.38,32
4574165,$85 ,$17 ,1,4,0.08,94
4574717,$510 ,$102 ,3,1,0.02,17
4575269,$702 ,$140 ,1,1,0.02,4
4575822,"$1,118 ",$224 ,2,8,0.16,382
4576374,$395 ,$79 ,1,24,0.44,333
4576926,"$1,047 ",$209 ,7,0,,235
4577479,$599 ,$120 ,2,1,0.02,423
4578031,$354 ,$71 ,3,44,0.8,100
4578583,$540 ,$108 ,5,0,,84
4579135,$123 ,$25 ,2,8,0.18,259
4579688,$367 ,$73 ,10,3,0.05,146
4580240,$236 ,$47 ,1,19,0.54,275
4580792,$805 ,$161 ,2,3,0.05,340
4581345,$814 ,$163 ,3,1,0.02,265
4581897,$171 ,$34 ,30,6,0.15,148
4582449,$85 ,$17 ,3,133,2.39,188
4583002,$555 ,$111 ,1,0,,243
4583554,"$1,067 ",$213 ,2,8,0.16,387
4584106,"$1,119 ",$224 ,4,8,0.33,6
4584658,$530 ,$106 ,6,1,0.02,291
4585211,$586 ,$117 ,3,63,1.34,239
4585763,$959 ,$192 ,3,94,1.71,169
4586315,$647 ,$129 ,4,7,0.16,185
4586868,$864 ,$173 ,4,12,0.22,268
4587420,$189 ,$38 ,6,28,0.5,420
4587972,"$1,134 ",$227 ,1,67,1.25,127
4588525,"$1,190 ",$238 ,2,6,0.11,162
4589077,$831 ,$166 ,1,142,2.55,104
4589629,"$1,028 ",$206 ,7,0,,336
4590181,"$1,198 ",$240 ,1,0,,255
4590734,$524 ,$105 ,3,0,,249
4591286,$674 ,$135 ,30,31,0.59,367
4591838,$453 ,$91 ,1,0,,203
4592391,$343 ,$69 ,2,95,1.7,132
4592943,$684 ,$137 ,30,0,,371
4593495,$88 ,$18 ,2,15,0.29,167
4594048,$533 ,$107 ,5,1,0.05,364
4594600,$111 ,$22 ,1,1,0.02,16
4595152,$927 ,$185 ,1,0,,167
4595704,$325 ,$65 ,1,1,0.02,163
4596257,$328 ,$66 ,30,16,0.29,41
4596809,$62 ,$12 ,7,6,0.15,145
4597361,"$1,136 ",$227 ,1,0,,277
4597914,$463 ,$93 ,2,6,0.25,284
4598466,$756 ,$151 ,1,13,0.24,171
4599018,$293 ,$59 ,2,5,5,357
4599571,$299 ,$60 ,1,3,0.08,281
4600123,"$1,197 ",$239 ,6,0,,267
4600675,$761 ,$152 ,3,10,0.2,5
4601227,$89 ,$18 ,2,0,,149
4601780,"$1,011 ",$202 ,2,9,0.19,31
4602332,$562 ,$112 ,26,0,,177
4602884,$523 ,$105 ,5,0,,28
4603437,$579 ,$116 ,4,5,0.09,216
4603989,$927 ,$185 ,30,0,,88
4604541,$370 ,$74 ,1,18,0.38,376
4605094,$804 ,$161 ,4,5,0.1,207
4605646,$310 ,$62 ,2,4,0.08,416
4606198,$314 ,$63 ,4,0,,97
4606750,$248 ,$50 ,14,1,0.02,5
4607303,$75 ,$15 ,1,72,1.3,211
4607855,"$1,048 ",$210 ,1,3,0.05,40
4608407,"$1,183 ",$237 ,5,1,0.02,287
4608960,$744 ,$149 ,1,0,,167
4609512,"$1,150 ",$230 ,6,0,,402
4610064,$973 ,$195 ,1,15,0.49,158
4610617,"$1,141 ",$228 ,1,1,0.02,208
4611169,$794 ,$159 ,5,14,0.26,274
4611721,$479 ,$96 ,3,19,0.34,277
4612273,"$1,195 ",$239 ,3,52,0.99,261
4612826,$182 ,$36 ,2,30,0.66,349
4613378,$271 ,$54 ,3,111,3.15,55
4613930,$443 ,$89 ,3,57,1.1,314
4614483,$703 ,$141 ,2,19,0.39,186
4615035,$424 ,$85 ,30,29,0.52,44
4615587,$717 ,$143 ,4,4,0.07,-5
4616140,$358 ,$72 ,4,17,0.31,311
4616692,$71 ,$14 ,3,1,0.02,129
4617244,$569 ,$114 ,2,1,0.02,383
4617796,$769 ,$154 ,2,93,1.82,93
4618349,$353 ,$71 ,2,11,0.2,99
4618901,$972 ,$194 ,5,24,0.44,372
4619453,"$1,184 ",$237 ,1,193,8.21,393
4620006,"$1,172 ",$234 ,1,0,,128
4620558,$375 ,$75 ,2,262,4.73,74
4621110,"$1,080 ",$216 ,1,0,,398
4621663,$76 ,$15 ,12,4,0.1,22
4622215,$198 ,$40 ,1,0,,114
4622767,"$1,190 ",$238 ,1,0,,151
4623319,"$1,033 ",$207 ,1,73,1.51,235
4623872,$180 ,$36 ,3,10,0.21,383
4624424,$709 ,$142 ,2,16,0.3,103
4624976,$405 ,$81 ,1,4,0.08,223
4625529,"$1,076 ",$215 ,2,0,,6
4626081,$556 ,$111 ,1,0,,400
4626633,$81 ,$16 ,1,0,,221
4627186,$767 ,$153 ,2,3,0.07,100
4627738,$382 ,$76 ,2,139,2.53,40
4628290,$642 ,$128 ,3,16,0.39,108
4628842,$998 ,$200 ,1,0,,87
4629395,$795 ,$159 ,15,26,0.47,246
4629947,$340 ,$68 ,2,2,0.04,278
4630499,$851 ,$170 ,3,2,0.04,344
4631052,"$1,018 ",$204 ,5,1,0.02,61
4631604,$308 ,$62 ,2,0,,284
4632156,$844 ,$169 ,1,1,0.02,82
4632709,$457 ,$91 ,2,248,4.65,303
4633261,"$1,142 ",$228 ,25,10,0.2,235
4633813,$630 ,$126 ,30,9,0.21,80
4634365,$293 ,$59 ,4,149,2.68,-5
4634918,$180 ,$36 ,2,132,2.7,57
4635470,$161 ,$32 ,30,7,0.15,401
4636022,$586 ,$117 ,8,0,,88
4636575,$302 ,$60 ,5,0,,131
4637127,"$1,155 ",$231 ,1,1,0.02,137
4637679,$299 ,$60 ,3,8,0.15,43
4638232,$566 ,$113 ,7,0,,212
4638784,$740 ,$148 ,9,2,0.04,154
4639336,"$1,060 ",$212 ,1,2,0.04,275
4639888,$407 ,$81 ,2,15,0.33,279
4640441,$926 ,$185 ,15,1,0.03,68
4640993,$176 ,$35 ,30,19,0.5,426
4641545,"$1,102 ",$220 ,3,186,3.39,254
4642098,$128 ,$26 ,1,0,,12
4642650,$827 ,$165 ,2,45,0.85,279
4643202,"$1,052 ",$210 ,5,1,0.03,323
4643755,$582 ,$116 ,7,105,2.07,41
4644307,"$1,056 ",$211 ,1,0,,403
4644859,$782 ,$156 ,12,0,,387
4645411,$892 ,$178 ,20,2,0.11,325
4645964,$589 ,$118 ,7,4,0.1,58
4646516,$744 ,$149 ,6,17,0.34,260
4647068,"$1,097 ",$219 ,1,0,,310
4647621,$933 ,$187 ,5,48,0.87,211
4648173,"$1,026 ",$205 ,3,103,1.99,47
4648725,"$1,170 ",$234 ,1,121,2.19,38
4649278,$806 ,$161 ,1,0,,324
4649830,$63 ,$13 ,1,0,,8
4650382,"$1,167 ",$233 ,1,9,0.16,415
4650934,$98 ,$20 ,2,32,0.55,340
4651487,$382 ,$76 ,1,1,0.02,3
4652039,$751 ,$150 ,5,107,2.03,272
4652591,$650 ,$130 ,4,14,0.25,238
4653144,$284 ,$57 ,2,8,0.15,265
4653696,$349 ,$70 ,1,102,1.84,403
4654248,$357 ,,3,42,0.77,229
4654801,$651 ,,2,0,,8
4655353,$252 ,,3,3,0.23,365
4655905,$386 ,,1,28,0.61,270
4656457,$111 ,,2,23,0.48,305
4657010,$135 ,,1,0,,155
4657562,$238 ,,6,13,0.25,179
4658114,$499 ,,1,2,0.05,266
4658667,$235 ,$47 ,20,2,0.04,246
4659219,"$1,143 ",$229 ,1,0,,95
4659771,$126 ,$25 ,17,24,0.45,422
4660324,"$1,076 ",$215 ,1,5,0.09,376
4660876,$330 ,$66 ,1,0,,243
4661428,$306 ,$61 ,3,,1.06,276
4661980,$948 ,$190 ,1,14,0.25,115
4662533,$778 ,$156 ,4,123,2.48,362
4663085,"$1,043 ",$209 ,3,125,3.26,78
4663637,"$1,155 ",$231 ,7,2,0.09,385
4664190,$456 ,$91 ,6,11,0.22,387
4664742,$590 ,$118 ,4,27,0.49,126
4665294,$292 ,$58 ,1,0,,47
4665847,$463 ,$93 ,1,39,0.8,20
4666399,$776 ,$155 ,1,8,0.15,225
4666951,"$1,046 ",$209 ,5,26,0.47,335
4667503,$841 ,$168 ,3,0,,257
4668056,$735 ,$147 ,1,0,,218
4668608,$905 ,$181 ,4,2,0.04,277
4669160,$86 ,$17 ,1,1,0.02,225
4669713,$768 ,$154 ,1,2,0.04,332
4670265,$509 ,$102 ,30,16,0.37,211
4670817,$658 ,$132 ,5,12,0.24,290
4671370,$515 ,$103 ,1,41,0.77,354
4671922,"$1,050 ",$210 ,2,151,2.75,5
4672474,"$1,194 ",,1,1,0.02,289
4673026,$889 ,,3,50,0.92,-10
4673579,"$1,029 ",,30,2,0.04,53
4674131,"$1,044 ",,7,0,,255
4674683,"$1,165 ",,1,0,,81
4675236,"$1,119 ",,1,0,,175
4675788,"$1,161 ",,14,0,,230
4676340,$950 ,,2,49,0.9,94
4676893,$436 ,$87 ,2,6,0.2,259
4677445,$979 ,$196 ,1,186,3.35,374
4677997,$754 ,$151 ,2,145,2.62,303
4678549,"$1,019 ",$204 ,1,3,0.07,397
4679102,$886 ,$177 ,30,2,0.06,302
4679654,$710 ,$142 ,1,1,0.02,101
4680206,"$1,097 ",$219 ,1,0,,-4
4680759,"$1,154 ",$231 ,28,15,0.3,8
4681311,$835 ,$167 ,5,11,0.24,187
4681863,$848 ,$170 ,30,10,0.28,238
4682416,$863 ,$173 ,30,39,0.72,181
4682968,"$1,007 ",$201 ,3,3,0.08,140
4683520,"$1,026 ",$205 ,30,2,0.04,244
4684072,$114 ,$23 ,2,3,0.06,125
4684625,$599 ,$120 ,1,0,,370
4685177,$949 ,$190 ,2,188,4.01,233
4685729,$718 ,$144 ,2,20,3.3,113
4686282,"$1,149 ",$230 ,30,37,0.68,62
4686834,$319 ,$64 ,2,2,0.04,159
4687386,"$1,063 ",$213 ,10,12,0.22,387
4687939,$450 ,$90 ,2,11,0.21,225
4688491,$530 ,$106 ,1,0,,58
4689043,$408 ,$82 ,1,0,,122
4689595,$79 ,$16 ,2,22,0.48,93
4690148,$537 ,$107 ,4,15,0.3,140
4690700,$937 ,$187 ,2,186,3.55,144
4691252,$391 ,$78 ,3,5,0.11,45
4691805,$446 ,$89 ,3,9,0.16,144
4692357,$906 ,$181 ,30,5,0.1,327
4692909,$958 ,$192 ,30,3,0.06,112
4693462,$587 ,$117 ,1,55,1.21,9
4694014,$542 ,$108 ,30,2,0.05,97
4694566,"$1,007 ",$201 ,1,0,,252
